t,y
5.113,112.5
5.125,112.5
5.138,112.238
5.151,112.5
5.164,112.238
5.176,112.238
5.19,112.238
5.202,112.238
5.215,112.5
5.227,112.238
5.241,112.5
5.253,112.5
5.266,112.5
5.279,112.238
5.292,112.238
5.304,112.5
5.317,112.5
5.33,112.5
5.342,112.5
5.355,112.5
5.368,112.5
5.381,112.238
5.393,112.5
5.407,112.5
5.419,112.5
5.432,112.238
5.445,112.5
5.458,112.238
5.47,112.5
5.483,112.238
5.496,112.238
5.509,112.238
5.521,112.5
5.535,112.5
5.547,112.238
5.559,112.5
5.573,112.238
5.585,112.5
5.598,112.238
5.61,112.238
5.624,112.238
5.636,112.5
5.649,112.5
5.662,112.238
5.675,112.238
5.687,112.5
5.701,112.238
5.713,112.5
5.726,112.5
5.738,112.5
5.751,112.238
5.764,112.5
5.776,112.5
5.79,112.5
5.802,112.238
5.815,112.5
5.828,112.5
5.841,112.238
5.853,112.5
5.866,112.5
5.879,112.5
5.892,112.238
5.904,112.5
5.917,112.238
5.93,112.238
5.942,112.5
5.956,112.5
5.968,112.238
5.981,112.238
5.993,112.5
6.007,112.5
6.019,112.238
6.032,112.238
6.045,112.238
6.058,112.238
6.07,112.761
6.084,113.546
6.096,115.378
6.109,118.255
6.121,120.872
6.134,123.488
6.147,126.366
6.16,129.505
6.173,132.122
6.186,135.523
6.198,138.401
6.212,141.279
6.224,144.68
6.237,147.819
6.249,150.436
6.263,153.575
6.275,156.453
6.288,159.331
6.301,161.424
6.314,163.255
6.326,164.563
6.34,164.825
6.353,164.825
6.365,165.087
6.378,165.087
6.391,164.825
6.404,165.087
6.416,165.348
6.43,165.348
6.442,165.087
6.454,165.087
6.468,165.61
6.48,165.61
6.493,165.61
6.505,165.348
6.519,165.61
6.532,165.61
6.544,165.872
6.558,165.872
6.57,165.872
6.583,165.872
6.596,165.872
6.609,165.872
6.621,165.872
6.634,166.133
6.647,166.133
6.66,166.395
6.672,166.133
6.686,166.133
6.699,166.133
6.711,166.133
6.725,166.133
6.737,166.133
6.75,166.133
6.762,166.133
6.776,166.133
6.788,166.133
6.801,166.133
6.814,166.133
6.827,166.133
6.839,166.133
6.853,166.133
6.865,166.133
6.878,166.133
6.89,166.133
6.904,166.133
6.916,166.133
6.929,166.133
6.942,165.872
6.955,165.872
6.967,165.872
6.981,165.872
6.993,165.872
7.006,165.872
7.019,165.61
7.032,165.61
7.045,165.61
7.057,165.348
7.071,165.348
7.083,165.61
7.096,165.348
7.109,165.348
7.122,165.348
7.134,165.348
7.147,165.348
7.16,165.61
7.173,165.348
7.186,165.348
7.199,165.348
7.212,165.348
7.224,165.348
7.237,165.348
7.25,165.348
7.262,165.348
7.275,165.348
7.288,165.348
7.301,165.348
7.313,165.348
7.327,165.61
7.339,165.61
7.352,165.348
7.365,165.348
7.378,165.61
7.39,165.61
7.403,165.61
7.417,165.61
7.429,165.61
7.442,165.61
7.455,165.61
7.468,165.61
7.48,165.61
7.494,165.61
7.506,165.61
7.519,165.61
7.531,165.61
7.545,165.61
7.557,165.61
7.57,165.61
7.583,165.61
7.596,165.61
7.608,165.61
7.622,165.61
