t,y
1.946,110.93
1.958,110.93
1.971,110.93
1.983,111.191
1.997,111.191
2.009,111.191
2.022,111.191
2.035,110.93
2.048,111.191
2.06,111.191
2.074,110.93
2.086,110.93
2.099,111.191
2.111,110.93
2.125,110.93
2.137,110.93
2.149,110.93
2.163,110.93
2.175,111.191
2.188,110.93
2.201,110.93
2.214,111.191
2.226,110.93
2.239,110.93
2.252,110.93
2.265,110.93
2.277,111.191
2.291,110.93
2.303,110.93
2.316,110.93
2.329,110.93
2.342,110.93
2.354,110.93
2.367,110.93
2.38,110.93
2.393,110.93
2.405,110.93
2.419,110.93
2.431,111.191
2.443,110.93
2.457,110.93
2.469,110.93
2.482,110.93
2.494,110.93
2.508,110.93
2.52,110.93
2.533,111.191
2.546,110.93
2.559,110.93
2.571,110.93
2.585,110.93
2.597,110.93
2.61,111.191
2.622,110.93
2.636,111.191
2.648,110.93
2.661,110.93
2.674,111.191
2.687,110.93
2.699,110.93
2.713,111.191
2.725,110.93
2.737,111.191
2.75,111.191
2.763,111.191
2.776,110.93
2.788,111.191
2.802,110.93
2.814,110.93
2.827,111.191
2.839,111.191
2.853,110.93
2.865,110.93
2.878,111.191
2.891,110.93
2.904,110.93
2.916,110.93
2.93,110.93
2.942,111.191
2.955,110.93
2.967,110.93
2.981,110.93
2.993,110.93
3.006,110.93
3.019,111.191
3.032,110.93
3.044,110.93
3.058,110.93
3.07,110.93
3.083,111.191
3.095,111.191
3.109,110.93
3.121,110.93
3.133,110.93
3.147,110.93
3.159,110.93
3.172,111.191
3.185,110.93
3.198,111.191
3.21,110.93
3.223,110.93
3.236,110.93
3.249,111.191
3.261,110.93
3.275,110.93
3.287,110.93
3.3,110.93
3.313,110.93
3.326,111.191
3.338,110.93
3.351,110.93
3.364,110.93
3.377,110.93
3.389,110.93
3.402,111.191
3.415,110.93
3.427,110.93
3.441,110.93
3.453,110.93
3.466,110.93
3.478,110.93
3.492,111.191
3.504,110.93
3.517,110.93
3.53,111.191
3.543,111.191
3.555,111.191
3.569,110.93
3.581,110.93
3.594,111.191
3.606,110.93
3.62,110.93
3.632,110.93
3.644,110.93
3.658,111.191
3.67,111.191
3.683,110.93
3.696,110.93
3.709,110.93
3.721,110.93
3.734,111.191
3.747,110.93
3.76,110.93
3.772,110.93
3.786,111.191
3.798,110.93
3.811,110.93
3.824,110.93
3.837,110.93
3.849,110.93
3.862,111.191
3.875,111.191
3.887,110.93
3.9,111.191
3.913,110.93
3.926,111.191
3.938,110.93
3.952,110.93
3.964,110.93
3.977,110.93
3.989,110.93
4.003,110.93
4.015,110.93
4.028,110.93
4.041,110.93
4.054,110.93
4.066,110.93
4.08,110.93
4.092,111.191
4.105,111.191
4.117,110.93
4.13,110.93
4.143,110.93
4.155,110.93
4.169,110.93
4.181,110.93
4.194,110.93
4.207,110.93
4.22,111.191
4.232,110.93
4.245,110.93
4.258,110.93
4.271,110.93
4.283,110.93
4.297,110.93
4.309,110.93
4.321,110.93
4.335,110.93
4.347,110.93
4.36,110.93
4.372,110.93
4.386,111.191
4.398,110.93
4.411,111.191
4.424,111.191
4.437,110.93
4.449,111.191
4.463,110.93
4.475,111.191
4.488,111.191
4.5,111.191
4.514,110.93
4.526,110.93
4.538,110.93
4.552,110.93
4.564,110.93
4.577,110.93
4.59,110.93
4.603,110.93
4.615,110.93
4.628,110.93
4.641,111.191
4.654,111.191
4.666,110.93
4.68,110.93
4.692,110.93
4.705,110.93
4.718,110.93
4.731,110.93
4.743,110.93
4.755,111.191
4.769,110.93
4.781,110.93
4.794,111.191
4.807,111.191
4.82,110.93
4.832,110.93
4.846,111.191
4.858,111.191
4.871,111.191
4.883,110.93
4.897,110.93
4.909,111.191
4.922,110.93
4.935,110.93
4.948,110.93
4.96,111.191
4.974,110.93
4.986,110.93
4.998,110.93
5.011,110.93
5.024,110.93
5.037,110.93
5.049,110.93
5.063,110.93
5.075,110.93
5.088,111.191
5.1,111.191
5.114,110.93
5.126,111.191
5.139,110.93
5.152,111.191
5.165,110.93
5.177,110.93
5.191,110.93
5.203,111.191
5.216,111.191
5.228,110.93
5.241,110.93
5.254,111.191
5.266,110.93
5.28,110.93
5.292,110.93
5.305,110.93
5.318,110.93
5.331,110.93
5.343,110.93
5.356,110.93
5.369,110.93
5.382,110.93
5.394,110.93
5.408,110.93
5.42,110.93
5.433,110.93
5.446,110.93
5.458,110.93
5.471,110.93
5.483,110.93
5.497,111.191
5.509,111.191
5.522,110.93
5.535,110.93
5.548,110.93
5.56,110.93
5.574,110.93
5.586,110.93
5.599,110.93
5.611,110.93
5.625,110.93
5.637,110.93
5.65,110.93
5.663,111.191
5.676,110.93
5.688,110.93
5.701,111.191
5.714,111.191
5.726,111.191
5.739,110.93
5.752,111.191
5.765,110.93
5.777,110.93
5.791,110.93
5.803,110.93
5.816,110.93
5.829,110.93
5.842,110.93
5.854,110.93
5.867,111.191
5.88,110.93
5.893,111.191
5.905,110.93
5.918,111.191
5.931,110.93
5.943,110.93
5.957,110.93
5.969,110.93
5.982,111.191
5.994,111.191
6.008,110.93
6.02,110.93
6.033,111.191
6.046,110.93
6.059,110.93
6.071,111.191
6.085,112.5
6.097,114.331
6.11,116.686
6.122,119.564
6.136,122.18
6.148,125.319
6.161,128.72
6.174,131.598
6.187,134.215
6.199,137.616
6.213,140.494
6.225,143.633
6.238,146.773
6.25,149.651
6.264,152.79
6.276,155.668
6.289,158.546
6.302,161.162
6.315,162.994
6.328,164.302
6.341,164.563
6.353,164.563
6.366,164.563
